Date,Submitter,Ticket ID,Ticket Category,First Response Time Minutes,First Resolution Time Minutes,Full Resolution Time Minutes,Satisfaction Score
20/4/2025,Customer_14,TCK102747,Account,20,582,3016,Bad
20/4/2025,Customer_147,TCK101182,Service Request,188,338,1095,Good
20/4/2025,Customer_773,TCK103018,Billing,77,1001,1433,Good
20/4/2025,Customer_590,TCK102999,Complaint,25,637,1229,Bad
20/4/2025,Customer_40,TCK103476,Service Request,15,188,2130,Good
20/4/2025,Customer_480,TCK101331,Account,209,362,3605,Good
20/4/2025,Customer_655,TCK102942,Billing,180,214,261,Bad
20/4/2025,Customer_711,TCK101222,Account,75,776,389,Good
20/4/2025,Customer_190,TCK100644,Account,40,1160,1957,Good
20/4/2025,Customer_211,TCK100740,Account,50,398,2717,Good
20/4/2025,Customer_336,TCK100035,Billing,27,154,411,Bad
21/4/2025,Customer_291,TCK104276,Billing,123,543,205,Bad
21/4/2025,Customer_82,TCK100071,Billing,117,247,1335,Good
21/4/2025,Customer_267,TCK101477,Service Request,180,795,1161,Good
21/4/2025,Customer_426,TCK102270,Technical,143,1278,3040,Good
21/4/2025,Customer_188,TCK101434,Complaint,227,58,2762,Bad
21/4/2025,Customer_222,TCK100343,Service Request,10,872,1458,Good
21/4/2025,Customer_706,TCK103138,Complaint,69,547,348,Good
21/4/2025,Customer_194,TCK101198,Billing,24,1194,3826,Good
21/4/2025,Customer_751,TCK100381,Technical,165,957,3729,Good
21/4/2025,Customer_75,TCK103000,Technical,210,570,3020,Bad
21/4/2025,Customer_503,TCK104171,Billing,133,86,807,Good
22/4/2025,Customer_101,TCK101909,Complaint,103,521,220,Bad
22/4/2025,Customer_638,TCK103957,Complaint,157,305,2685,Good
22/4/2025,Customer_459,TCK101062,Technical,107,302,3655,Good
22/4/2025,Customer_601,TCK101389,Complaint,187,456,2689,Good
23/4/2025,Customer_586,TCK103369,Technical,140,820,2028,Bad
24/4/2025,Customer_289,TCK103523,Technical,203,1375,89,Good
24/4/2025,Customer_30,TCK103159,Complaint,57,367,3642,Bad
24/4/2025,Customer_259,TCK104401,Account,14,1407,287,Good
24/4/2025,Customer_497,TCK104140,Service Request,209,838,3890,Good
25/4/2025,Customer_757,TCK104334,Technical,75,539,2943,Good
25/4/2025,Customer_625,TCK102309,General Inquiry,203,258,3948,Bad
25/4/2025,Customer_547,TCK102743,Service Request,15,983,1489,Bad
25/4/2025,Customer_726,TCK100795,Technical,74,552,3650,Good
25/4/2025,Customer_434,TCK100331,General Inquiry,208,561,1337,Good
25/4/2025,Customer_475,TCK104585,Complaint,155,565,318,Good
26/4/2025,Customer_245,TCK101367,Complaint,225,31,3326,Good
26/4/2025,Customer_413,TCK102370,Service Request,43,158,1424,Good
26/4/2025,Customer_78,TCK103157,Complaint,134,1273,2256,Good
26/4/2025,Customer_429,TCK101694,General Inquiry,80,368,481,Good
26/4/2025,Customer_587,TCK102063,Account,47,602,1250,Bad
27/4/2025,Customer_255,TCK103042,Complaint,85,1230,3855,Good
27/4/2025,Customer_770,TCK103447,Account,48,1360,790,Good
27/4/2025,Customer_534,TCK102366,Service Request,228,846,548,Good
27/4/2025,Customer_429,TCK104213,General Inquiry,15,279,3332,Good
27/4/2025,Customer_335,TCK102194,Account,27,1110,48,Bad
27/4/2025,Customer_730,TCK102660,Technical,144,400,1165,Good
27/4/2025,Customer_453,TCK104326,Billing,164,901,1319,Bad
27/4/2025,Customer_150,TCK102432,General Inquiry,54,127,1559,Good
27/4/2025,Customer_292,TCK102521,Account,52,1284,3787,Good
28/4/2025,Customer_10,TCK103630,Complaint,39,935,251,Bad
28/4/2025,Customer_186,TCK101663,Billing,217,140,1631,Good
28/4/2025,Customer_328,TCK100578,General Inquiry,52,1251,2638,Good
28/4/2025,Customer_161,TCK103809,Service Request,165,639,1906,Good
29/4/2025,Customer_528,TCK100145,Complaint,43,1293,585,Good
29/4/2025,Customer_339,TCK100044,Account,131,493,3519,Bad
29/4/2025,Customer_332,TCK103402,Complaint,34,518,2874,Good
29/4/2025,Customer_798,TCK103280,Technical,53,1439,3553,Bad
29/4/2025,Customer_639,TCK102945,Account,148,1396,1916,Good
29/4/2025,Customer_111,TCK101407,Account,152,538,3023,Good
29/4/2025,Customer_516,TCK101980,Complaint,35,1277,1812,Good
29/4/2025,Customer_125,TCK102428,General Inquiry,43,939,985,Good
29/4/2025,Customer_709,TCK100891,Billing,71,994,1344,Bad
29/4/2025,Customer_229,TCK104548,Account,231,738,3746,Good
30/4/2025,Customer_119,TCK103380,Service Request,229,149,3993,Good
30/4/2025,Customer_237,TCK102963,General Inquiry,88,274,2841,Bad
30/4/2025,Customer_181,TCK103003,Technical,236,1421,251,Good
1/5/2025,Customer_57,TCK103475,General Inquiry,186,740,1687,Good
2/5/2025,Customer_326,TCK103745,Billing,35,1195,3695,Good
2/5/2025,Customer_724,TCK102569,Complaint,141,1202,3797,Good
2/5/2025,Customer_190,TCK100449,Account,164,453,934,Good
2/5/2025,Customer_163,TCK103546,Service Request,156,1197,530,Good
2/5/2025,Customer_559,TCK102583,Technical,60,325,1611,Good
2/5/2025,Customer_132,TCK100760,Complaint,139,1371,214,Bad
2/5/2025,Customer_304,TCK104197,General Inquiry,185,78,2001,Good
3/5/2025,Customer_554,TCK101700,Billing,151,259,936,Good
3/5/2025,Customer_675,TCK101417,Complaint,133,132,1827,Good
3/5/2025,Customer_91,TCK104154,Billing,212,150,467,Good
3/5/2025,Customer_516,TCK103424,Account,113,658,1653,Good
3/5/2025,Customer_598,TCK100252,Service Request,203,196,1973,Good
3/5/2025,Customer_798,TCK103827,Service Request,222,407,3667,Good
3/5/2025,Customer_495,TCK103881,General Inquiry,228,709,677,Good
3/5/2025,Customer_13,TCK102053,Complaint,162,1335,3361,Good
3/5/2025,Customer_341,TCK104257,Account,15,524,1881,Good
4/5/2025,Customer_288,TCK104434,Billing,103,238,2248,Good
4/5/2025,Customer_213,TCK102861,Complaint,213,296,845,Bad
4/5/2025,Customer_256,TCK100374,Account,168,1107,3478,Good
4/5/2025,Customer_422,TCK101543,Account,126,644,561,Good
4/5/2025,Customer_368,TCK100112,General Inquiry,177,1103,416,Good
4/5/2025,Customer_775,TCK102331,Account,100,1143,2107,Bad
4/5/2025,Customer_154,TCK101986,Account,138,1414,3337,Good
4/5/2025,Customer_43,TCK101440,Account,54,1017,3100,Good
5/5/2025,Customer_781,TCK102662,Billing,98,922,814,Good
5/5/2025,Customer_117,TCK102538,Complaint,201,181,3794,Bad
5/5/2025,Customer_243,TCK103870,General Inquiry,138,632,1272,Bad
5/5/2025,Customer_596,TCK101244,Billing,114,309,3345,Good
5/5/2025,Customer_768,TCK101364,Technical,64,1220,3767,Good
6/5/2025,Customer_219,TCK103189,Technical,96,26,3331,Good
6/5/2025,Customer_557,TCK101729,General Inquiry,29,631,1715,Good
6/5/2025,Customer_464,TCK103853,General Inquiry,154,1323,2163,Good
6/5/2025,Customer_283,TCK102841,Service Request,45,459,2102,Good
6/5/2025,Customer_511,TCK100599,Account,39,19,3371,Good
6/5/2025,Customer_387,TCK100020,Service Request,96,338,1588,Bad
6/5/2025,Customer_82,TCK103923,Service Request,68,450,4122,Good
7/5/2025,Customer_750,TCK101526,Service Request,198,722,2391,Good
7/5/2025,Customer_523,TCK101462,Complaint,95,795,3867,Good
7/5/2025,Customer_704,TCK102456,Technical,163,540,3739,Good
7/5/2025,Customer_734,TCK100527,General Inquiry,134,810,3589,Good
7/5/2025,Customer_404,TCK104395,Service Request,51,1344,574,Good
7/5/2025,Customer_96,TCK100093,Billing,144,584,2401,Bad
7/5/2025,Customer_29,TCK103913,Billing,186,620,1172,Good
8/5/2025,Customer_78,TCK102123,Complaint,122,1275,2381,Bad
8/5/2025,Customer_788,TCK103243,Service Request,108,399,3809,Good
8/5/2025,Customer_285,TCK101298,Technical,17,1064,1434,Good
8/5/2025,Customer_72,TCK104065,General Inquiry,138,1098,3006,Bad
8/5/2025,Customer_453,TCK103145,Billing,15,288,382,Good
8/5/2025,Customer_273,TCK102410,General Inquiry,214,254,2670,Bad
8/5/2025,Customer_582,TCK102058,Billing,124,1156,1123,Good
8/5/2025,Customer_343,TCK102878,Billing,50,389,1634,Good
8/5/2025,Customer_187,TCK104433,Complaint,137,736,135,Good
8/5/2025,Customer_369,TCK103518,Technical,129,1083,1193,Good
9/5/2025,Customer_169,TCK104318,Service Request,167,848,3897,Good
9/5/2025,Customer_770,TCK101999,General Inquiry,127,1373,3039,Good
9/5/2025,Customer_428,TCK104540,General Inquiry,180,779,1672,Good
9/5/2025,Customer_611,TCK102017,Account,112,1434,1389,Good
9/5/2025,Customer_658,TCK101773,General Inquiry,13,1116,1286,Bad
9/5/2025,Customer_542,TCK103959,Service Request,190,186,181,Good
10/5/2025,Customer_394,TCK104121,Complaint,165,1171,3361,Good
10/5/2025,Customer_143,TCK100616,Technical,81,913,3049,Good
10/5/2025,Customer_511,TCK103718,General Inquiry,32,277,2838,Good
11/5/2025,Customer_473,TCK103435,Service Request,22,185,190,Bad
11/5/2025,Customer_519,TCK102083,Billing,134,235,1829,Good
11/5/2025,Customer_646,TCK101962,General Inquiry,168,246,3232,Good
11/5/2025,Customer_780,TCK101455,Technical,234,639,3400,Good
11/5/2025,Customer_54,TCK101398,Billing,121,1151,1587,Good
11/5/2025,Customer_769,TCK100198,Complaint,94,231,4169,Bad
11/5/2025,Customer_447,TCK100492,Technical,149,1258,1099,Good
11/5/2025,Customer_742,TCK100351,Technical,209,164,103,Good
11/5/2025,Customer_631,TCK102464,Service Request,212,894,3639,Good
11/5/2025,Customer_92,TCK102598,General Inquiry,110,1365,773,Good
12/5/2025,Customer_548,TCK102105,Account,80,806,843,Good
12/5/2025,Customer_171,TCK101432,Service Request,20,1240,3215,Bad
12/5/2025,Customer_409,TCK101384,Billing,174,926,3993,Good
13/5/2025,Customer_441,TCK103499,Billing,90,491,3981,Bad
13/5/2025,Customer_132,TCK100515,Billing,150,120,1227,Bad
13/5/2025,Customer_101,TCK102535,Billing,112,761,1887,Bad
13/5/2025,Customer_719,TCK100105,Billing,186,1321,1700,Good
13/5/2025,Customer_313,TCK104560,General Inquiry,199,1140,1928,Good
13/5/2025,Customer_785,TCK103442,Complaint,43,1229,4131,Good
13/5/2025,Customer_103,TCK104592,Complaint,42,1121,3652,Good
13/5/2025,Customer_683,TCK103997,Billing,29,343,4204,Good
14/5/2025,Customer_357,TCK102718,Account,104,630,118,Good
14/5/2025,Customer_731,TCK103418,Complaint,96,1320,2653,Bad
14/5/2025,Customer_12,TCK101275,Billing,182,1336,230,Good
14/5/2025,Customer_599,TCK102306,Billing,60,318,710,Good
14/5/2025,Customer_116,TCK101057,Billing,8,1166,943,Good
14/5/2025,Customer_423,TCK104237,General Inquiry,90,1379,4040,Good
14/5/2025,Customer_714,TCK100619,Account,173,1378,478,Good
14/5/2025,Customer_796,TCK101246,Billing,194,773,2903,Bad
14/5/2025,Customer_79,TCK102673,Complaint,139,1417,3855,Good
14/5/2025,Customer_121,TCK102766,Service Request,59,1302,2309,Bad
15/5/2025,Customer_220,TCK100525,Billing,85,531,1204,Good
15/5/2025,Customer_476,TCK101371,Technical,107,507,3311,Bad
15/5/2025,Customer_103,TCK103798,Account,212,698,3688,Good
15/5/2025,Customer_666,TCK101759,Service Request,157,475,269,Good
15/5/2025,Customer_9,TCK101166,Technical,16,732,2202,Bad
15/5/2025,Customer_610,TCK103082,Billing,202,1404,1136,Bad
16/5/2025,Customer_14,TCK103712,Service Request,169,1308,2015,Good
16/5/2025,Customer_134,TCK101919,Complaint,60,181,4212,Good
16/5/2025,Customer_700,TCK100704,Technical,21,250,3196,Bad
16/5/2025,Customer_129,TCK101208,Service Request,28,380,1305,Good
16/5/2025,Customer_730,TCK103789,Billing,155,488,1656,Good
17/5/2025,Customer_315,TCK104418,Complaint,125,872,3398,Bad
17/5/2025,Customer_586,TCK101046,General Inquiry,101,854,3997,Bad
17/5/2025,Customer_789,TCK100133,Service Request,176,579,390,Good
17/5/2025,Customer_141,TCK100935,Account,164,391,856,Good
17/5/2025,Customer_211,TCK100120,Complaint,152,1174,1654,Good
18/5/2025,Customer_800,TCK103819,Complaint,188,76,782,Good
18/5/2025,Customer_487,TCK100958,Account,72,104,1551,Bad
18/5/2025,Customer_694,TCK100307,Billing,132,944,2069,Good
18/5/2025,Customer_330,TCK102937,Billing,132,1161,867,Good
18/5/2025,Customer_79,TCK104126,Account,16,1400,1484,Good
18/5/2025,Customer_24,TCK104428,General Inquiry,25,997,376,Good
18/5/2025,Customer_75,TCK101923,Service Request,30,403,4172,Good
19/5/2025,Customer_645,TCK104066,General Inquiry,222,202,2164,Good
19/5/2025,Customer_721,TCK102514,Billing,74,804,2302,Bad
19/5/2025,Customer_210,TCK104143,Complaint,20,386,3636,Bad
19/5/2025,Customer_609,TCK103179,Technical,186,888,2339,Good
19/5/2025,Customer_718,TCK100042,Technical,5,584,3324,Good
19/5/2025,Customer_214,TCK102765,Billing,84,430,3332,Bad
19/5/2025,Customer_511,TCK103324,Account,237,683,293,Good
19/5/2025,Customer_139,TCK100651,Service Request,149,241,2253,Good
20/5/2025,Customer_245,TCK100887,General Inquiry,57,667,4154,Good
20/5/2025,Customer_424,TCK101276,Service Request,167,1175,3647,Good
20/5/2025,Customer_756,TCK102986,Service Request,108,389,518,Good
20/5/2025,Customer_622,TCK101532,Account,27,1320,3401,Good
20/5/2025,Customer_607,TCK100386,Service Request,78,453,527,Bad
20/5/2025,Customer_626,TCK100570,Account,231,543,2005,Good
20/5/2025,Customer_318,TCK100168,General Inquiry,199,735,714,Good
21/5/2025,Customer_615,TCK103860,Billing,163,953,1997,Good
21/5/2025,Customer_80,TCK103087,Complaint,194,490,2035,Good
21/5/2025,Customer_67,TCK101721,Complaint,106,95,44,Good
21/5/2025,Customer_383,TCK104379,Account,155,517,3852,Good
21/5/2025,Customer_206,TCK101365,Account,2,1036,1467,Good
22/5/2025,Customer_573,TCK100806,Billing,6,517,2263,Bad
22/5/2025,Customer_246,TCK103110,Service Request,209,716,39,Good
22/5/2025,Customer_279,TCK104341,General Inquiry,220,621,4067,Bad
22/5/2025,Customer_603,TCK103601,Billing,11,124,46,Bad
22/5/2025,Customer_753,TCK100885,Service Request,107,761,675,Bad
22/5/2025,Customer_178,TCK102941,Complaint,227,152,3302,Good
22/5/2025,Customer_683,TCK100653,Complaint,120,834,3285,Good
23/5/2025,Customer_37,TCK104437,Service Request,154,131,523,Good
23/5/2025,Customer_518,TCK100061,Service Request,43,687,875,Bad
23/5/2025,Customer_256,TCK102210,Service Request,204,1052,1923,Good
23/5/2025,Customer_472,TCK102307,Complaint,166,271,1661,Good
23/5/2025,Customer_720,TCK104165,Billing,12,738,1988,Good
23/5/2025,Customer_369,TCK104091,Account,107,1305,1294,Bad
23/5/2025,Customer_118,TCK104581,Technical,80,205,3522,Good
23/5/2025,Customer_66,TCK103451,Billing,139,1091,1582,Good
24/5/2025,Customer_413,TCK102471,Technical,64,1247,2051,Good
24/5/2025,Customer_780,TCK100294,Technical,10,969,3020,Good
24/5/2025,Customer_198,TCK102440,Technical,19,107,2452,Bad
24/5/2025,Customer_70,TCK100202,Billing,100,520,3784,Good
25/5/2025,Customer_620,TCK100984,Billing,179,733,3453,Good
25/5/2025,Customer_756,TCK101972,Account,166,1236,4152,Good
25/5/2025,Customer_479,TCK100621,Account,19,917,2188,Good
25/5/2025,Customer_91,TCK103509,Billing,55,696,3646,Bad
25/5/2025,Customer_573,TCK100236,Complaint,25,1337,2042,Good
25/5/2025,Customer_505,TCK100033,Complaint,187,902,634,Good
25/5/2025,Customer_499,TCK100248,Service Request,231,334,2209,Good
25/5/2025,Customer_774,TCK104108,Billing,183,706,2613,Good
25/5/2025,Customer_73,TCK100736,Complaint,14,135,3620,Good
26/5/2025,Customer_432,TCK101892,Technical,24,234,1211,Good
26/5/2025,Customer_207,TCK100338,Account,122,143,2458,Good
26/5/2025,Customer_743,TCK100391,Billing,101,687,3897,Bad
26/5/2025,Customer_141,TCK103975,General Inquiry,148,801,1455,Good
26/5/2025,Customer_142,TCK101346,General Inquiry,154,941,606,Good
26/5/2025,Customer_619,TCK104463,Account,74,1262,2850,Good
27/5/2025,Customer_534,TCK101013,Technical,174,190,1926,Good
27/5/2025,Customer_273,TCK100680,Account,73,1311,2606,Good
27/5/2025,Customer_499,TCK101952,Technical,14,961,2955,Good
27/5/2025,Customer_495,TCK100838,Technical,64,570,1336,Good
27/5/2025,Customer_642,TCK100443,General Inquiry,9,1221,2268,Bad
28/5/2025,Customer_534,TCK101262,Technical,98,84,2181,Good
28/5/2025,Customer_471,TCK104308,Billing,159,1429,4233,Good
28/5/2025,Customer_186,TCK102883,Technical,50,421,2379,Good
28/5/2025,Customer_641,TCK103304,Technical,219,483,598,Good
28/5/2025,Customer_726,TCK104225,Account,35,165,1466,Good
28/5/2025,Customer_365,TCK103129,General Inquiry,222,670,3120,Bad
29/5/2025,Customer_327,TCK102284,Billing,91,915,1812,Bad
29/5/2025,Customer_720,TCK104179,Billing,183,863,1015,Good
29/5/2025,Customer_446,TCK104103,General Inquiry,161,1278,2987,Bad
29/5/2025,Customer_177,TCK101841,Billing,69,545,2382,Good
29/5/2025,Customer_774,TCK102713,Billing,174,167,3914,Good
29/5/2025,Customer_71,TCK102637,Service Request,207,877,2672,Good
29/5/2025,Customer_286,TCK102657,Account,196,1086,1105,Good
30/5/2025,Customer_207,TCK101456,General Inquiry,80,886,1582,Good
30/5/2025,Customer_112,TCK100334,General Inquiry,65,894,1005,Good
30/5/2025,Customer_167,TCK103054,Billing,87,554,2093,Good
30/5/2025,Customer_453,TCK101697,Service Request,216,413,2394,Good
30/5/2025,Customer_307,TCK103837,General Inquiry,99,824,2823,Good
30/5/2025,Customer_398,TCK100937,Service Request,78,152,2058,Good
30/5/2025,Customer_480,TCK102710,Technical,53,594,322,Good
30/5/2025,Customer_463,TCK101880,Account,90,1185,2893,Bad
30/5/2025,Customer_731,TCK100488,General Inquiry,212,589,4109,Good
31/5/2025,Customer_358,TCK101534,Billing,97,1121,559,Bad
31/5/2025,Customer_444,TCK103460,Service Request,110,1285,967,Bad
31/5/2025,Customer_539,TCK104249,Technical,91,982,2476,Good
31/5/2025,Customer_683,TCK102293,Service Request,146,259,123,Bad
31/5/2025,Customer_194,TCK102882,Technical,31,1151,2649,Good
31/5/2025,Customer_267,TCK102016,General Inquiry,10,792,3693,Good
31/5/2025,Customer_710,TCK102394,Billing,99,599,1438,Good
31/5/2025,Customer_291,TCK102244,Account,55,904,1167,Good
31/5/2025,Customer_336,TCK103477,General Inquiry,65,1178,3969,Bad
31/5/2025,Customer_606,TCK100610,Technical,160,1371,2012,Good
31/5/2025,Customer_331,TCK101075,Complaint,220,1010,2889,Good
1/6/2025,Customer_156,TCK100346,Billing,48,635,231,Good
1/6/2025,Customer_10,TCK100739,Complaint,175,88,4258,Good
1/6/2025,Customer_122,TCK100922,Account,224,789,3909,Good
1/6/2025,Customer_658,TCK103909,Complaint,155,1398,3006,Good
1/6/2025,Customer_758,TCK104290,Service Request,134,1043,3203,Bad
2/6/2025,Customer_787,TCK101429,General Inquiry,214,1228,286,Good
2/6/2025,Customer_608,TCK100602,Technical,94,696,3102,Bad
2/6/2025,Customer_800,TCK102433,Billing,47,432,2692,Good
2/6/2025,Customer_315,TCK103802,Service Request,195,1147,1504,Good
2/6/2025,Customer_393,TCK104229,General Inquiry,190,661,97,Good
2/6/2025,Customer_712,TCK102829,Technical,51,477,459,Bad
3/6/2025,Customer_487,TCK102966,General Inquiry,33,791,1128,Good
3/6/2025,Customer_424,TCK102543,Service Request,9,1000,3697,Good
3/6/2025,Customer_752,TCK100819,General Inquiry,19,782,487,Bad
3/6/2025,Customer_670,TCK103265,Account,5,660,1945,Good
3/6/2025,Customer_574,TCK103911,General Inquiry,143,467,3729,Bad
3/6/2025,Customer_327,TCK101738,Account,180,138,4130,Good
3/6/2025,Customer_343,TCK101907,Technical,122,88,2220,Bad
3/6/2025,Customer_649,TCK103953,Service Request,97,85,2111,Bad
3/6/2025,Customer_439,TCK103458,Billing,87,945,3713,Good
4/6/2025,Customer_427,TCK101566,General Inquiry,84,1401,4120,Bad
4/6/2025,Customer_432,TCK104138,Account,176,335,365,Good
4/6/2025,Customer_636,TCK101290,Service Request,163,1379,3323,Good
4/6/2025,Customer_561,TCK100098,Billing,104,487,930,Good
4/6/2025,Customer_345,TCK101756,General Inquiry,135,1162,2056,Good
4/6/2025,Customer_576,TCK101539,Account,107,421,3350,Good
4/6/2025,Customer_209,TCK102167,General Inquiry,72,54,3381,Good
5/6/2025,Customer_735,TCK102578,Service Request,8,1429,1039,Bad
5/6/2025,Customer_54,TCK101074,Service Request,25,404,132,Bad
5/6/2025,Customer_503,TCK100480,Billing,212,475,143,Good
6/6/2025,Customer_468,TCK101264,Billing,162,83,457,Good
6/6/2025,Customer_335,TCK103921,Billing,190,234,1121,Bad
6/6/2025,Customer_361,TCK102206,Service Request,120,1205,1467,Bad
6/6/2025,Customer_342,TCK103702,Technical,117,393,1128,Bad
6/6/2025,Customer_157,TCK102577,Billing,62,262,1743,Good
7/6/2025,Customer_597,TCK101727,Service Request,86,1363,4240,Good
7/6/2025,Customer_259,TCK103481,Complaint,10,1157,1107,Good
7/6/2025,Customer_722,TCK101669,General Inquiry,65,1053,2839,Good
