date,year,month,submitter,ticket_id,ticket_category,first_response_time_minutes,first_resolution_time_minutes,full_resolution_time_minutes,satisfaction_score,isfcr
21/1/2025,2025,January,Customer_728,TCK104304,Complaint,158,732,291,Good,FALSE
21/1/2025,2025,January,Customer_703,TCK104430,Complaint,122,718,4258,Good,FALSE
21/1/2025,2025,January,Customer_408,TCK101744,Technical,123,364,3494,Good,FALSE
21/1/2025,2025,January,Customer_331,TCK103770,Technical,46,879,3588,Good,FALSE
22/1/2025,2025,January,Customer_335,TCK100066,Service Request,229,606,3285,Good,FALSE
22/1/2025,2025,January,Customer_693,TCK100049,General Inquiry,70,311,3261,Good,FALSE
22/1/2025,2025,January,Customer_710,TCK103382,Account,100,672,4085,Good,FALSE
23/1/2025,2025,January,Customer_720,TCK101488,Complaint,191,1391,636,Bad,FALSE
23/1/2025,2025,January,Customer_469,TCK100775,Billing,145,992,865,Good,FALSE
23/1/2025,2025,January,Customer_151,TCK104507,Account,27,548,2020,Bad,FALSE
24/1/2025,2025,January,Customer_90,TCK103667,General Inquiry,112,238,634,Bad,FALSE
24/1/2025,2025,January,Customer_540,TCK101837,Billing,77,1035,1670,Bad,FALSE
24/1/2025,2025,January,Customer_556,TCK104210,Technical,129,737,2730,Good,FALSE
24/1/2025,2025,January,Customer_794,TCK104438,Service Request,57,158,3898,Bad,FALSE
24/1/2025,2025,January,Customer_207,TCK102385,Account,145,1150,1141,Good,FALSE
24/1/2025,2025,January,Customer_461,TCK103942,Complaint,85,1016,305,Good,FALSE
24/1/2025,2025,January,Customer_337,TCK103898,Complaint,148,1275,962,Good,FALSE
24/1/2025,2025,January,Customer_796,TCK100712,General Inquiry,71,536,811,Good,FALSE
24/1/2025,2025,January,Customer_116,TCK100068,Account,221,824,3267,Bad,FALSE
25/1/2025,2025,January,Customer_482,TCK103797,Service Request,75,1400,3776,Bad,FALSE
25/1/2025,2025,January,Customer_639,TCK101053,Service Request,233,1245,1240,Good,FALSE
25/1/2025,2025,January,Customer_410,TCK102904,Account,56,784,2917,Good,FALSE
25/1/2025,2025,January,Customer_679,TCK101426,Technical,173,986,3832,Good,FALSE
25/1/2025,2025,January,Customer_323,TCK104269,Complaint,183,204,3521,Good,FALSE
25/1/2025,2025,January,Customer_658,TCK104098,Complaint,214,755,2714,Good,FALSE
25/1/2025,2025,January,Customer_618,TCK101224,General Inquiry,202,450,3507,Good,FALSE
25/1/2025,2025,January,Customer_537,TCK102534,Billing,2,1330,3429,Good,FALSE
26/1/2025,2025,January,Customer_409,TCK100107,Service Request,188,472,1798,Good,FALSE
26/1/2025,2025,January,Customer_722,TCK100308,Technical,68,910,833,Good,FALSE
26/1/2025,2025,January,Customer_327,TCK103375,General Inquiry,57,759,2805,Good,FALSE
26/1/2025,2025,January,Customer_687,TCK104283,Service Request,197,818,3443,Good,FALSE
26/1/2025,2025,January,Customer_672,TCK101782,Technical,98,470,1130,Good,FALSE
26/1/2025,2025,January,Customer_371,TCK100963,Complaint,165,306,2868,Good,FALSE
26/1/2025,2025,January,Customer_499,TCK102371,General Inquiry,120,632,2899,Good,FALSE
27/1/2025,2025,January,Customer_132,TCK103067,Service Request,31,674,574,Good,FALSE
27/1/2025,2025,January,Customer_736,TCK102489,General Inquiry,164,1125,3531,Good,FALSE
27/1/2025,2025,January,Customer_179,TCK100377,Complaint,54,844,1359,Good,FALSE
27/1/2025,2025,January,Customer_338,TCK100607,Complaint,13,711,454,Good,FALSE
27/1/2025,2025,January,Customer_490,TCK100135,Complaint,168,757,3220,Good,FALSE
27/1/2025,2025,January,Customer_87,TCK102672,Service Request,152,1114,47,Bad,FALSE
27/1/2025,2025,January,Customer_619,TCK103840,Technical,161,663,329,Good,FALSE
27/1/2025,2025,January,Customer_383,TCK100439,Complaint,115,1069,1235,Good,FALSE
28/1/2025,2025,January,Customer_406,TCK100535,Complaint,60,142,3320,Good,FALSE
28/1/2025,2025,January,Customer_249,TCK100906,Service Request,109,920,3378,Good,FALSE
28/1/2025,2025,January,Customer_390,TCK101623,Service Request,129,749,936,Good,FALSE
28/1/2025,2025,January,Customer_384,TCK103859,Technical,46,895,3524,Good,FALSE
29/1/2025,2025,January,Customer_171,TCK101764,Account,147,1059,3299,Good,FALSE
29/1/2025,2025,January,Customer_71,TCK101571,Technical,7,1234,1037,Bad,FALSE
29/1/2025,2025,January,Customer_122,TCK103372,Technical,13,1322,4142,Bad,FALSE
29/1/2025,2025,January,Customer_429,TCK101940,Billing,94,1139,3228,Good,FALSE
29/1/2025,2025,January,Customer_353,TCK103474,Service Request,207,16,3296,Good,FALSE
29/1/2025,2025,January,Customer_101,TCK103009,Billing,142,633,3972,Good,FALSE
29/1/2025,2025,January,Customer_334,TCK102466,General Inquiry,7,90,2853,Good,FALSE
30/1/2025,2025,January,Customer_63,TCK101107,Account,155,776,1959,Good,FALSE
30/1/2025,2025,January,Customer_762,TCK100561,Billing,141,38,1567,Good,FALSE
30/1/2025,2025,January,Customer_336,TCK101269,Account,19,59,2882,Good,FALSE
30/1/2025,2025,January,Customer_481,TCK100575,Complaint,50,936,527,Good,FALSE
31/1/2025,2025,January,Customer_43,TCK102483,Service Request,92,28,550,Good,FALSE
31/1/2025,2025,January,Customer_345,TCK100556,Complaint,149,302,1389,Good,FALSE
31/1/2025,2025,January,Customer_42,TCK103241,Complaint,41,1273,2174,Bad,FALSE
31/1/2025,2025,January,Customer_693,TCK102602,Service Request,36,274,2018,Bad,FALSE
31/1/2025,2025,January,Customer_221,TCK103725,Complaint,89,91,2363,Good,FALSE
31/1/2025,2025,January,Customer_325,TCK102065,Billing,175,868,3653,Good,FALSE
31/1/2025,2025,January,Customer_197,TCK101699,Technical,180,1409,1713,Good,FALSE
31/1/2025,2025,January,Customer_779,TCK101458,Complaint,60,76,3643,Good,FALSE
31/1/2025,2025,January,Customer_589,TCK100510,Technical,2,186,584,Bad,FALSE
1/2/2025,2025,February,Customer_155,TCK100305,Service Request,36,1189,2708,Good,FALSE
1/2/2025,2025,February,Customer_576,TCK100134,Billing,39,1312,2662,Bad,FALSE
1/2/2025,2025,February,Customer_699,TCK100588,General Inquiry,27,1419,744,Good,FALSE
1/2/2025,2025,February,Customer_84,TCK103111,Service Request,216,1225,821,Bad,FALSE
1/2/2025,2025,February,Customer_495,TCK103767,Billing,17,561,1087,Bad,FALSE
2/2/2025,2025,February,Customer_57,TCK102832,Technical,122,384,1626,Good,FALSE
2/2/2025,2025,February,Customer_700,TCK104055,General Inquiry,238,272,88,Good,FALSE
2/2/2025,2025,February,Customer_331,TCK102114,Technical,152,1398,1186,Good,FALSE
2/2/2025,2025,February,Customer_715,TCK102532,Account,17,1354,3949,Good,FALSE
2/2/2025,2025,February,Customer_447,TCK103496,Service Request,228,1148,1589,Good,FALSE
2/2/2025,2025,February,Customer_696,TCK102348,General Inquiry,214,152,4049,Good,FALSE
2/2/2025,2025,February,Customer_523,TCK101503,Billing,148,256,2046,Good,FALSE
2/2/2025,2025,February,Customer_634,TCK102756,Service Request,131,717,2781,Good,FALSE
3/2/2025,2025,February,Customer_609,TCK102282,Account,190,753,556,Good,FALSE
3/2/2025,2025,February,Customer_85,TCK102764,Billing,73,326,1777,Bad,FALSE
3/2/2025,2025,February,Customer_391,TCK102413,Account,100,781,1693,Good,FALSE
3/2/2025,2025,February,Customer_246,TCK102813,Billing,165,243,2905,Bad,FALSE
3/2/2025,2025,February,Customer_309,TCK100392,Service Request,44,462,720,Bad,FALSE
4/2/2025,2025,February,Customer_119,TCK102751,Billing,46,602,527,Good,FALSE
4/2/2025,2025,February,Customer_732,TCK101787,Complaint,158,667,1504,Bad,FALSE
4/2/2025,2025,February,Customer_503,TCK100804,Complaint,57,626,667,Good,FALSE
4/2/2025,2025,February,Customer_255,TCK104031,Account,80,995,267,Bad,FALSE
4/2/2025,2025,February,Customer_326,TCK104543,Billing,81,282,561,Good,FALSE
4/2/2025,2025,February,Customer_621,TCK101423,Account,72,123,641,Good,FALSE
4/2/2025,2025,February,Customer_663,TCK101330,Complaint,132,632,2029,Good,FALSE
4/2/2025,2025,February,Customer_294,TCK103065,Technical,235,42,2362,Good,FALSE
4/2/2025,2025,February,Customer_249,TCK103689,Technical,167,1319,1197,Good,FALSE
4/2/2025,2025,February,Customer_446,TCK100776,Complaint,230,1244,681,Bad,FALSE
4/2/2025,2025,February,Customer_652,TCK100231,Account,127,1394,1718,Good,FALSE
4/2/2025,2025,February,Customer_130,TCK104247,Service Request,63,776,4308,Good,FALSE
4/2/2025,2025,February,Customer_277,TCK100311,General Inquiry,9,1228,3557,Good,FALSE
4/2/2025,2025,February,Customer_196,TCK101670,Complaint,228,224,2384,Good,FALSE
5/2/2025,2025,February,Customer_139,TCK100673,General Inquiry,234,957,614,Good,FALSE
5/2/2025,2025,February,Customer_52,TCK101438,Complaint,165,233,132,Good,FALSE
5/2/2025,2025,February,Customer_557,TCK100073,Complaint,130,736,2062,Good,FALSE
5/2/2025,2025,February,Customer_338,TCK102580,General Inquiry,173,1245,512,Good,FALSE
5/2/2025,2025,February,Customer_83,TCK101032,Complaint,71,923,3127,Good,FALSE
6/2/2025,2025,February,Customer_516,TCK104324,General Inquiry,32,786,2166,Good,FALSE
6/2/2025,2025,February,Customer_732,TCK100831,Billing,204,504,3363,Good,FALSE
6/2/2025,2025,February,Customer_767,TCK100217,Account,221,1358,2010,Good,FALSE
6/2/2025,2025,February,Customer_703,TCK103617,Technical,43,558,789,Good,FALSE
6/2/2025,2025,February,Customer_459,TCK100246,Billing,210,469,1927,Bad,FALSE
6/2/2025,2025,February,Customer_560,TCK104274,Complaint,201,571,3753,Good,FALSE
6/2/2025,2025,February,Customer_773,TCK104042,General Inquiry,42,420,1672,Good,FALSE
7/2/2025,2025,February,Customer_454,TCK104003,Technical,101,1205,2579,Bad,FALSE
7/2/2025,2025,February,Customer_332,TCK104277,Complaint,162,380,1474,Good,FALSE
7/2/2025,2025,February,Customer_616,TCK104023,Technical,156,499,1353,Good,FALSE
7/2/2025,2025,February,Customer_658,TCK101879,Service Request,13,1179,2037,Good,FALSE
7/2/2025,2025,February,Customer_573,TCK100280,Technical,181,285,2953,Good,FALSE
7/2/2025,2025,February,Customer_109,TCK103224,Billing,142,693,987,Good,FALSE
8/2/2025,2025,February,Customer_535,TCK102445,Complaint,107,1256,4288,Bad,FALSE
8/2/2025,2025,February,Customer_696,TCK100837,Service Request,42,737,3163,Bad,FALSE
8/2/2025,2025,February,Customer_360,TCK100738,Account,141,409,1675,Good,FALSE
8/2/2025,2025,February,Customer_691,TCK102349,General Inquiry,173,958,700,Bad,FALSE
8/2/2025,2025,February,Customer_83,TCK104051,Technical,15,1166,2609,Good,FALSE
8/2/2025,2025,February,Customer_610,TCK102665,Technical,43,567,3511,Good,FALSE
8/2/2025,2025,February,Customer_18,TCK102701,General Inquiry,208,916,3068,Good,FALSE
8/2/2025,2025,February,Customer_436,TCK101131,Account,195,837,3235,Good,FALSE
9/2/2025,2025,February,Customer_228,TCK102301,Billing,233,1315,1860,Good,FALSE
9/2/2025,2025,February,Customer_495,TCK101356,Technical,105,138,1020,Good,FALSE
9/2/2025,2025,February,Customer_762,TCK102325,Complaint,147,227,556,Bad,FALSE
9/2/2025,2025,February,Customer_484,TCK103175,Billing,146,1053,752,Good,FALSE
9/2/2025,2025,February,Customer_95,TCK103186,Billing,10,759,198,Good,FALSE
9/2/2025,2025,February,Customer_535,TCK102728,Technical,121,155,1844,Good,FALSE
10/2/2025,2025,February,Customer_228,TCK101129,General Inquiry,32,57,4024,Good,FALSE
10/2/2025,2025,February,Customer_520,TCK100146,Billing,179,516,2139,Bad,FALSE
10/2/2025,2025,February,Customer_285,TCK102109,Technical,157,642,3441,Good,FALSE
10/2/2025,2025,February,Customer_70,TCK103495,Complaint,201,986,73,Good,FALSE
10/2/2025,2025,February,Customer_744,TCK103074,Account,92,1124,1146,Bad,FALSE
10/2/2025,2025,February,Customer_704,TCK100121,Account,24,1194,1211,Good,FALSE
10/2/2025,2025,February,Customer_130,TCK104162,Billing,202,1352,4003,Bad,FALSE
10/2/2025,2025,February,Customer_118,TCK102627,Complaint,89,1111,555,Good,FALSE
10/2/2025,2025,February,Customer_189,TCK102318,Technical,23,845,4117,Good,FALSE
11/2/2025,2025,February,Customer_244,TCK100689,Account,173,978,400,Bad,FALSE
11/2/2025,2025,February,Customer_389,TCK103640,Service Request,30,117,1696,Bad,FALSE
11/2/2025,2025,February,Customer_264,TCK100384,Billing,143,832,2505,Good,FALSE
11/2/2025,2025,February,Customer_639,TCK102520,Billing,188,853,2173,Good,FALSE
11/2/2025,2025,February,Customer_478,TCK102804,Technical,67,1050,2113,Good,FALSE
11/2/2025,2025,February,Customer_38,TCK103323,General Inquiry,104,1310,2256,Bad,FALSE
12/2/2025,2025,February,Customer_272,TCK104382,Complaint,143,674,2507,Good,FALSE
12/2/2025,2025,February,Customer_481,TCK100655,Service Request,113,74,1987,Good,FALSE
12/2/2025,2025,February,Customer_536,TCK103778,General Inquiry,97,1436,3422,Bad,FALSE
13/2/2025,2025,February,Customer_126,TCK101840,Account,72,377,448,Bad,FALSE
13/2/2025,2025,February,Customer_530,TCK101026,Billing,220,1144,2590,Good,FALSE
13/2/2025,2025,February,Customer_658,TCK100970,Account,4,411,852,Good,FALSE
14/2/2025,2025,February,Customer_601,TCK104117,Service Request,71,859,4167,Good,FALSE
14/2/2025,2025,February,Customer_721,TCK101069,Account,32,1148,3466,Good,FALSE
14/2/2025,2025,February,Customer_622,TCK100183,Complaint,88,1141,634,Good,FALSE
14/2/2025,2025,February,Customer_700,TCK101091,Complaint,179,378,341,Bad,FALSE
15/2/2025,2025,February,Customer_689,TCK103638,Account,136,118,4023,Good,FALSE
15/2/2025,2025,February,Customer_729,TCK103831,Complaint,132,1238,2809,Bad,FALSE
15/2/2025,2025,February,Customer_732,TCK104577,Complaint,51,594,4247,Good,FALSE
15/2/2025,2025,February,Customer_715,TCK103282,General Inquiry,102,215,136,Bad,FALSE
15/2/2025,2025,February,Customer_671,TCK103869,General Inquiry,17,872,3196,Good,FALSE
15/2/2025,2025,February,Customer_216,TCK104293,Account,170,763,688,Good,FALSE
15/2/2025,2025,February,Customer_259,TCK101656,General Inquiry,196,229,1754,Good,FALSE
16/2/2025,2025,February,Customer_334,TCK102642,Complaint,106,825,2705,Bad,FALSE
16/2/2025,2025,February,Customer_412,TCK100529,Technical,41,140,3584,Good,FALSE
16/2/2025,2025,February,Customer_186,TCK104343,Technical,186,320,1228,Bad,FALSE
17/2/2025,2025,February,Customer_265,TCK102586,Technical,2,132,3739,Good,FALSE
17/2/2025,2025,February,Customer_565,TCK103573,Complaint,87,317,4015,Good,FALSE
17/2/2025,2025,February,Customer_549,TCK102025,Service Request,126,722,4094,Bad,FALSE
17/2/2025,2025,February,Customer_220,TCK101469,General Inquiry,18,188,2105,Bad,FALSE
17/2/2025,2025,February,Customer_770,TCK101651,Service Request,17,186,3281,Bad,FALSE
17/2/2025,2025,February,Customer_207,TCK100021,Account,139,762,3754,Good,FALSE
17/2/2025,2025,February,Customer_311,TCK104328,Billing,144,361,2541,Good,FALSE
17/2/2025,2025,February,Customer_612,TCK104529,General Inquiry,25,740,2751,Good,FALSE
17/2/2025,2025,February,Customer_446,TCK104355,Technical,74,123,850,Good,FALSE
17/2/2025,2025,February,Customer_758,TCK104555,Technical,45,316,3591,Good,FALSE
17/2/2025,2025,February,Customer_20,TCK102806,Complaint,52,553,3997,Good,FALSE
18/2/2025,2025,February,Customer_695,TCK100259,Technical,84,225,1776,Good,FALSE
18/2/2025,2025,February,Customer_649,TCK100628,Billing,45,358,1929,Bad,FALSE
18/2/2025,2025,February,Customer_668,TCK100679,Account,21,1355,3237,Good,FALSE
19/2/2025,2025,February,Customer_557,TCK101821,Account,28,407,2447,Good,FALSE
19/2/2025,2025,February,Customer_182,TCK100225,General Inquiry,45,297,1255,Good,FALSE
19/2/2025,2025,February,Customer_479,TCK103432,Complaint,34,400,1014,Good,FALSE
19/2/2025,2025,February,Customer_553,TCK102508,Complaint,178,669,1972,Good,FALSE
19/2/2025,2025,February,Customer_443,TCK101473,Account,209,766,3924,Good,FALSE
19/2/2025,2025,February,Customer_556,TCK104559,Complaint,97,77,732,Good,FALSE
20/2/2025,2025,February,Customer_345,TCK100505,Complaint,15,1164,1236,Good,FALSE
20/2/2025,2025,February,Customer_237,TCK103493,Complaint,147,963,2431,Good,FALSE
20/2/2025,2025,February,Customer_522,TCK103023,Account,23,847,4097,Good,FALSE
20/2/2025,2025,February,Customer_467,TCK102081,Technical,164,316,2325,Good,FALSE
21/2/2025,2025,February,Customer_795,TCK101238,General Inquiry,24,248,4168,Good,FALSE
21/2/2025,2025,February,Customer_646,TCK101895,Complaint,108,1014,3448,Bad,FALSE
21/2/2025,2025,February,Customer_699,TCK102683,Account,96,593,999,Good,FALSE
21/2/2025,2025,February,Customer_356,TCK104169,Billing,153,324,3804,Good,FALSE
21/2/2025,2025,February,Customer_692,TCK101156,General Inquiry,160,274,721,Bad,FALSE
21/2/2025,2025,February,Customer_486,TCK100521,Service Request,10,1080,500,Good,FALSE
22/2/2025,2025,February,Customer_530,TCK103313,Account,237,1106,1825,Good,FALSE
22/2/2025,2025,February,Customer_320,TCK101544,Technical,184,507,1947,Good,FALSE
22/2/2025,2025,February,Customer_798,TCK102324,General Inquiry,116,907,2104,Good,FALSE
22/2/2025,2025,February,Customer_222,TCK104378,Service Request,10,487,1913,Good,FALSE
22/2/2025,2025,February,Customer_793,TCK104196,General Inquiry,149,1154,1194,Good,FALSE
22/2/2025,2025,February,Customer_387,TCK102203,Billing,94,239,770,Bad,FALSE
22/2/2025,2025,February,Customer_447,TCK101001,Complaint,238,959,3213,Good,FALSE
22/2/2025,2025,February,Customer_658,TCK103367,Complaint,195,1204,3680,Good,FALSE
22/2/2025,2025,February,Customer_201,TCK100109,General Inquiry,108,545,2332,Good,FALSE
23/2/2025,2025,February,Customer_632,TCK104366,Complaint,83,1238,2230,Bad,FALSE
23/2/2025,2025,February,Customer_179,TCK102131,General Inquiry,94,890,3141,Good,FALSE
23/2/2025,2025,February,Customer_618,TCK101134,Billing,116,636,907,Good,FALSE
23/2/2025,2025,February,Customer_540,TCK100288,Billing,150,16,1813,Good,FALSE
23/2/2025,2025,February,Customer_179,TCK103330,Technical,143,1076,1390,Good,FALSE
23/2/2025,2025,February,Customer_327,TCK102422,General Inquiry,193,333,1976,Good,FALSE
23/2/2025,2025,February,Customer_682,TCK101889,Billing,184,171,3716,Good,FALSE
23/2/2025,2025,February,Customer_210,TCK103278,Complaint,15,280,4051,Bad,FALSE
23/2/2025,2025,February,Customer_599,TCK104453,General Inquiry,215,1119,2876,Good,FALSE
23/2/2025,2025,February,Customer_538,TCK104109,General Inquiry,2,816,1082,Bad,FALSE
23/2/2025,2025,February,Customer_597,TCK101064,Technical,186,1230,2600,Good,FALSE
23/2/2025,2025,February,Customer_237,TCK100531,General Inquiry,213,823,1502,Good,FALSE
24/2/2025,2025,February,Customer_394,TCK103795,Billing,16,540,3582,Good,FALSE
24/2/2025,2025,February,Customer_430,TCK103971,Account,79,628,3596,Bad,FALSE
24/2/2025,2025,February,Customer_498,TCK103688,General Inquiry,58,1239,1664,Bad,FALSE
24/2/2025,2025,February,Customer_351,TCK103359,General Inquiry,114,1040,3071,Good,FALSE
24/2/2025,2025,February,Customer_487,TCK102633,Complaint,25,467,2764,Good,FALSE
24/2/2025,2025,February,Customer_689,TCK104069,General Inquiry,29,1274,1301,Good,FALSE
25/2/2025,2025,February,Customer_30,TCK101039,General Inquiry,130,1088,2275,Good,FALSE
25/2/2025,2025,February,Customer_659,TCK102424,Complaint,50,715,250,Good,FALSE
25/2/2025,2025,February,Customer_709,TCK100289,General Inquiry,16,197,1996,Bad,FALSE
25/2/2025,2025,February,Customer_70,TCK100785,Complaint,51,978,885,Bad,FALSE
25/2/2025,2025,February,Customer_455,TCK101615,Billing,83,1048,2006,Bad,FALSE
25/2/2025,2025,February,Customer_567,TCK100613,Billing,142,26,1263,Good,FALSE
25/2/2025,2025,February,Customer_314,TCK102479,Technical,16,1213,254,Bad,FALSE
25/2/2025,2025,February,Customer_140,TCK103891,General Inquiry,150,1430,4181,Bad,FALSE
26/2/2025,2025,February,Customer_794,TCK102451,Service Request,36,432,1395,Good,FALSE
